CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11213,MRS.,STEPHANIE,MURPHY,5/14/1949,S,F,Stephanie11@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11214,MR.,CHARLES,MILLER,11/7/1949,S,M,Charles9@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11215,MRS.,ANA,PERRY,6/21/1950,M,F,Ana7@Adventure-Works.Com,40000,2,Partial High School,Skilled Manual,Y
11216,MRS.,JASMINE,TORRES,5/20/1950,S,F,Jasmine32@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11217,MRS.,NATALIE,ADAMS,2/11/1950,S,F,Natalie58@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11218,MRS.,OLIVIA,BROWN,9/11/1950,S,F,Olivia4@Adventure-Works.Com,60000,2,Partial College,Professional,N
11219,MR.,CHARLES,COOK,12/2/1950,M,M,Charles69@Adventure-Works.Com,60000,2,High School,Professional,Y
11220,MRS.,ERICA,HUANG,2/23/1950,M,F,Erica5@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11221,MR.,NATHAN,PERRY,6/10/1950,M,M,Nathan3@Adventure-Works.Com,70000,4,Partial College,Professional,Y
11222,MRS.,ALEXANDRA,RIVERA,8/17/1950,M,F,Alexandra11@Adventure-Works.Com,80000,3,Bachelors,Management,Y
11223,MRS.,HAILEY,PATTERSON,9/16/1951,S,F,Hailey30@Adventure-Works.Com,70000,2,High School,Professional,Y
11224,MRS.,TIFFANY,LI,9/6/1951,S,F,Tiffany3@Adventure-Works.Com,70000,2,High School,Professional,Y
11226,MRS.,SYDNEY,ROSS,9/27/1951,M,F,Sydney26@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11227,MR.,MARSHALL,CHAVEZ,8/12/1951,S,M,Marshall35@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11228,MRS.,ASHLEY,JONES,4/19/1951,M,F,Ashley3@Adventure-Works.Com,60000,2,Partial College,Professional,Y
11229,MR.,ADRIAN,STEWART,12/3/1951,S,M,Adrian21@Adventure-Works.Com,70000,4,Partial College,Professional,Y
11230,MRS.,AMBER,TURNER,4/3/1951,M,F,Amber4@Adventure-Works.Com,70000,4,Partial College,Professional,N
11231,MR.,DENNIS,ZHANG,11/14/1952,M,M,Dennis1@Adventure-Works.Com,60000,2,High School,Professional,Y
11232,MRS.,HAILEY,BRYANT,9/27/1952,M,F,Hailey38@Adventure-Works.Com,60000,3,High School,Professional,N
11233,MR.,TODD,LI,9/9/1952,M,M,Todd5@Adventure-Works.Com,70000,4,Partial College,Professional,Y
11234,,ANNA,GRIFFIN,11/19/1952,S,NA,Anna46@Adventure-Works.Com,70000,4,Partial College,Professional,Y
11235,MR.,ANGEL,STEWART,2/8/1952,M,M,Angel24@Adventure-Works.Com,70000,4,Partial College,Professional,Y
11236,MR.,JEREMY,BUTLER,3/5/1952,S,M,Jeremy29@Adventure-Works.Com,70000,5,Partial College,Professional,Y
11237,MR.,CLARENCE,ANAND,9/23/1958,S,M,Clarence36@Adventure-Works.Com,130000,2,Bachelors,Management,N
11238,MRS.,MAYRA,PRASAD,8/10/1958,S,F,Mayra9@Adventure-Works.Com,130000,2,Bachelors,Management,N
11239,MRS.,LATOYA,GOEL,10/6/1958,M,F,Latoya18@Adventure-Works.Com,130000,2,Partial College,Professional,N
11240,MRS.,ANNE,HERNANDEZ,12/11/1958,M,F,Anne4@Adventure-Works.Com,160000,2,Partial College,Professional,Y
11241,MRS.,LISA,CAI,10/11/1957,S,F,Lisa24@Adventure-Works.Com,100000,2,Partial College,Professional,Y
11242,MR.,LARRY,MUNOZ,11/11/1957,M,M,Larry9@Adventure-Works.Com,110000,2,Partial College,Professional,Y
11243,MRS.,ROBIN,ALVAREZ,10/9/1957,M,F,Robin2@Adventure-Works.Com,150000,2,Partial College,Professional,Y
11244,MRS.,ALEXIS,COLEMAN,11/26/1957,S,F,Alexis28@Adventure-Works.Com,170000,2,Bachelors,Management,N
11245,MR.,RICKY,VAZQUEZ,10/27/1956,M,M,Ricky15@Adventure-Works.Com,120000,3,High School,Professional,N
11247,MRS.,CLAUDIA,ZHOU,6/6/1956,S,F,Claudia7@Adventure-Works.Com,130000,3,Partial College,Professional,N
11248,MR.,TRISTAN,ALEXANDER,3/26/1955,M,M,Tristan19@Adventure-Works.Com,110000,3,Partial College,Professional,Y
11249,MRS.,CINDY,PATEL,7/13/1955,M,F,Cindy3@Adventure-Works.Com,130000,3,Partial College,Professional,Y
11250,MRS.,SHANNON,LIU,3/12/1955,M,F,Shannon4@Adventure-Works.Com,170000,3,High School,Professional,Y
11251,MR.,XAVIER,LONG,7/4/1932,S,M,Xavier51@Adventure-Works.Com,30000,4,High School,Professional,N
11252,MR.,NICHOLAS,THOMPSON,6/7/1932,S,M,Nicholas16@Adventure-Works.Com,90000,3,Graduate Degree,Management,Y
11253,MR.,JOSÉ,HERNANDEZ,2/28/1933,M,M,José54@Adventure-Works.Com,60000,2,Graduate Degree,Management,Y
11254,MR.,JOHNATHAN,VANCE,3/3/1933,M,M,Johnathan5@Adventure-Works.Com,70000,4,Graduate Degree,Management,Y
11255,MR.,COLIN,LIN,4/4/1933,M,M,Colin8@Adventure-Works.Com,70000,4,Graduate Degree,Management,Y
11256,MRS.,KATELYN,HERNANDEZ,9/20/1933,M,F,Katelyn42@Adventure-Works.Com,70000,4,Graduate Degree,Management,Y
11257,MRS.,JACQUELINE,POWELL,1/6/1933,S,F,Jacqueline9@Adventure-Works.Com,120000,1,Graduate Degree,Management,Y
11258,MR.,XAVIER,HILL,6/28/1933,M,M,Xavier26@Adventure-Works.Com,120000,1,Graduate Degree,Management,Y
11259,MRS.,VICTORIA,STEWART,3/27/1965,M,F,Victoria24@Adventure-Works.Com,100000,4,Partial College,Professional,Y
11260,MRS.,KATELYN,KELLY,4/12/1965,M,F,Katelyn1@Adventure-Works.Com,110000,2,Bachelors,Management,Y
11261,MRS.,STEPHANIE,COLLINS,4/24/1965,M,F,Stephanie52@Adventure-Works.Com,130000,1,Graduate Degree,Management,Y
11262,MRS.,JENNIFER,SIMMONS,5/4/1964,M,F,Jennifer88@Adventure-Works.Com,80000,4,Bachelors,Management,Y
11263,MRS.,TRINITY,RICHARDSON,9/11/1964,M,F,Trinity9@Adventure-Works.Com,90000,5,Partial College,Professional,Y
11264,MR.,EDUARDO,MARTIN,6/17/1964,S,M,Eduardo13@Adventure-Works.Com,90000,5,Partial College,Professional,N
11265,MRS.,ELIZABETH,JONES,7/13/1964,M,F,Elizabeth7@Adventure-Works.Com,90000,5,Partial College,Professional,Y
11266,MS.,TAYLOR,HOWARD,5/5/1964,S,F,Taylor14@Adventure-Works.Com,90000,,Partial College,Professional,N
11267,MR.,DAVID,DIAZ,10/2/1964,S,M,David55@Adventure-Works.Com,120000,4,Partial College,Professional,Y
11268,MRS.,KATELYN,CARTER,5/3/1964,M,F,Katelyn33@Adventure-Works.Com,130000,2,Graduate Degree,Management,Y
11269,MR.,RYAN,FOSTER,10/13/1964,M,M,Ryan19@Adventure-Works.Com,130000,2,Graduate Degree,Management,Y
11270,MR.,ROBERT,LEE,5/4/1964,M,M,Robert82@Adventure-Works.Com,130000,2,Graduate Degree,Management,Y
11271,MRS.,DANIELLE,REED,6/5/1964,S,F,Danielle23@Adventure-Works.Com,150000,2,Bachelors,Management,N
11272,MRS.,LAUREN,MARTINEZ,11/10/1956,S,F,Lauren35@Adventure-Works.Com,70000,4,Partial College,Professional,Y
11273,MR.,NATHAN,LAL,10/1/1956,M,M,Nathan26@Adventure-Works.Com,90000,2,Partial College,Professional,Y
11274,MR.,KYLE,FOSTER,4/12/1934,M,M,Kyle11@Adventure-Works.Com,50000,2,Graduate Degree,Management,Y
11275,MRS.,JENNY,RAI,1/18/1934,M,F,Jenny40@Adventure-Works.Com,80000,4,Graduate Degree,Management,Y
11276,MRS.,NANCY,CHAPMAN,9/19/1963,M,F,Nancy7@Adventure-Works.Com,80000,4,Partial College,Professional,Y
11277,MR.,CHARLES,JACKSON,6/10/1963,M,M,Charles15@Adventure-Works.Com,80000,4,Partial College,Professional,Y
11278,MR.,JONATHAN,PHILLIPS,8/20/1963,S,M,Jonathan35@Adventure-Works.Com,90000,,Partial College,Professional,N
11279,MS.,AMANDA,COOK,9/12/1963,M,F,Amanda3@Adventure-Works.Com,90000,,Partial College,Professional,Y
11280,MR.,ROBERT,COLLINS,8/21/1963,M,M,Robert45@Adventure-Works.Com,90000,,Partial College,Professional,Y
11281,MRS.,MEGAN,BARNES,10/10/1963,S,F,Megan53@Adventure-Works.Com,110000,4,Bachelors,Management,Y
11282,MR.,CHRISTIAN,THOMAS,1/16/1962,M,M,Christian46@Adventure-Works.Com,90000,5,Partial College,Professional,Y
11283,MR.,ARTURO,LAL,10/26/1962,M,M,Arturo33@Adventure-Works.Com,110000,1,Bachelors,Management,Y
11284,MRS.,THERESA,SERRANO,3/27/1962,M,F,Theresa12@Adventure-Works.Com,110000,1,Bachelors,Management,Y
11285,MR.,JEREMY,ANDERSON,3/19/1962,M,M,Jeremy2@Adventure-Works.Com,120000,1,Partial College,Professional,N
11286,MR.,HUNTER,GRIFFIN,3/3/1962,M,M,Hunter16@Adventure-Works.Com,170000,,Graduate Degree,Management,Y
11287,MR.,HENRY,GARCIA,1/16/1961,M,M,Henry16@Adventure-Works.Com,70000,5,Partial College,Professional,N
11288,MRS.,CINDY,SANCHEZ,9/16/1961,M,F,Cindy19@Adventure-Works.Com,110000,1,Bachelors,Management,Y
11289,MRS.,MARIA,CARTER,3/7/1961,M,F,Maria53@Adventure-Works.Com,130000,1,Bachelors,Management,Y
11290,MRS.,KATELYN,SANCHEZ,8/18/1961,M,F,Katelyn26@Adventure-Works.Com,130000,1,Bachelors,Management,Y
11291,MRS.,JENNA,WRIGHT,5/5/1961,M,F,Jenna19@Adventure-Works.Com,130000,1,Bachelors,Management,Y
11292,MR.,SETH,PHILLIPS,11/5/1961,S,M,Seth42@Adventure-Works.Com,150000,1,Partial College,Professional,N
11293,MR.,LUKE,LONG,5/27/1955,S,M,Luke28@Adventure-Works.Com,60000,2,High School,Professional,N
11294,MR.,DALTON,CLARK,9/3/1955,M,M,Dalton18@Adventure-Works.Com,60000,2,High School,Professional,N
11295,MRS.,TAYLOR,LEWIS,5/16/1954,S,F,Taylor67@Adventure-Works.Com,80000,2,Partial High School,Skilled Manual,Y
11296,MRS.,HALEY,RICHARDSON,10/7/1935,S,F,Haley10@Adventure-Works.Com,50000,2,Graduate Degree,Management,Y
11297,MR.,NOAH,COLEMAN,2/2/1935,S,M,Noah2@Adventure-Works.Com,70000,4,Graduate Degree,Management,Y
11298,MR.,JON,LUO,3/3/1935,M,M,Jon46@Adventure-Works.Com,70000,4,Graduate Degree,Management,Y
11299,MR.,ORLANDO,VAZQUEZ,4/1/1936,M,M,Orlando14@Adventure-Works.Com,70000,4,Graduate Degree,Management,Y
11300,MR.,FERNANDO,BARNES,3/3/1960,M,M,Fernando47@Adventure-Works.Com,80000,5,Partial College,Professional,N
11301,MR.,CAMERON,RODRIGUEZ,6/9/1960,M,M,Cameron38@Adventure-Works.Com,80000,5,Partial College,Professional,Y
11302,MR.,SPENCER,RUSSELL,12/12/1960,S,M,Spencer22@Adventure-Works.Com,90000,4,High School,Professional,N
11303,MRS.,JULIA,COLEMAN,10/11/1960,S,F,Julia72@Adventure-Works.Com,90000,4,High School,Professional,N
11304,MS.,JULIA,GARCIA,3/17/1960,M,F,Julia38@Adventure-Works.Com,100000,,Partial College,Professional,Y
11305,MR.,SEAN,EVANS,6/19/1960,M,M,Sean31@Adventure-Works.Com,110000,3,Partial College,Professional,N
11306,MR.,MICAH,ZHOU,6/22/1960,M,M,Micah19@Adventure-Works.Com,110000,3,Partial College,Professional,N
11307,MR.,HUNTER,RODRIGUEZ,11/4/1954,M,M,Hunter53@Adventure-Works.Com,80000,2,Partial High School,Skilled Manual,Y
11308,MR.,IAN,GONZALES,3/5/1954,M,M,Ian57@Adventure-Works.Com,60000,2,High School,Professional,N
11309,MRS.,VICTORIA,LEWIS,6/12/1954,S,F,Victoria20@Adventure-Works.Com,60000,2,High School,Professional,Y
11310,MRS.,ERIN,SANDERS,7/9/1953,S,F,Erin7@Adventure-Works.Com,70000,3,Graduate Degree,Management,Y
11311,MRS.,GABRIELLE,LOPEZ,8/24/1953,S,F,Gabrielle63@Adventure-Works.Com,70000,3,Graduate Degree,Management,N
11312,MRS.,SARA,RICHARDSON,4/3/1953,S,F,Sara10@Adventure-Works.Com,70000,3,Graduate Degree,Management,Y
11313,MR.,TREVOR,JENKINS,2/27/1953,S,M,Trevor6@Adventure-Works.Com,70000,3,Graduate Degree,Management,Y
11315,MRS.,HAILEY,WARD,10/1/1953,S,F,Hailey12@Adventure-Works.Com,70000,3,Graduate Degree,Management,N
11316,MR.,LUKE,ALLEN,11/17/1953,M,M,Luke52@Adventure-Works.Com,60000,3,Graduate Degree,Management,Y
11317,MRS.,VICTORIA,RUSSELL,9/17/1952,S,F,Victoria66@Adventure-Works.Com,40000,3,Partial College,Professional,N
11318,MRS.,JESSICA,WILSON,10/26/1952,S,F,Jessica54@Adventure-Works.Com,40000,3,Partial College,Professional,N
11319,MRS.,JADE,BAILEY,4/27/1937,M,F,Jade13@Adventure-Works.Com,70000,4,Graduate Degree,Management,N
11320,MRS.,MORGAN,HILL,6/26/1937,M,F,Morgan19@Adventure-Works.Com,80000,4,Graduate Degree,Management,Y
11321,MR.,TERRANCE,RAMAN,7/8/1938,M,M,Terrance9@Adventure-Works.Com,90000,5,Bachelors,Management,Y
11322,MRS.,SYDNEY,GARCIA,3/15/1938,M,F,Sydney78@Adventure-Works.Com,90000,5,Bachelors,Management,Y
11323,MR.,JOSE,PATTERSON,6/20/1938,S,M,Jose33@Adventure-Works.Com,120000,2,Graduate Degree,Management,Y
11324,MR.,ZACHARY,ANDERSON,5/14/1939,M,M,Zachary39@Adventure-Works.Com,90000,5,Bachelors,Management,Y
11325,MR.,ELIJAH,ROSS,7/2/1939,S,M,Elijah7@Adventure-Works.Com,90000,5,Bachelors,Management,Y
11326,MR.,RAFAEL,XIE,6/26/1939,M,M,Rafael26@Adventure-Works.Com,130000,2,Bachelors,Management,Y
11327,MR.,JAIME,MORENO,3/4/1940,M,M,Jaime48@Adventure-Works.Com,90000,5,Bachelors,Management,Y
11328,MR.,JULIAN,GRIFFIN,1/1/1940,M,M,Julian20@Adventure-Works.Com,90000,5,Bachelors,Management,Y
11329,MR.,ANDY,ALVAREZ,7/25/1940,S,M,Andy9@Adventure-Works.Com,90000,5,Bachelors,Management,Y
11330,MR.,RYAN,THOMPSON,5/13/1940,M,M,Ryan38@Adventure-Works.Com,110000,2,Graduate Degree,Management,Y
11331,MRS.,SAMANTHA,JENKINS,7/6/1968,M,F,Samantha32@Adventure-Works.Com,90000,4,Partial College,Skilled Manual,Y
11332,MRS.,DEANNA,RAMOS,10/4/1962,S,F,Deanna44@Adventure-Works.Com,10000,1,Graduate Degree,Manual,Y
11333,MRS.,EMILY,MILLER,7/10/1962,M,F,Emily6@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
11334,MRS.,NICOLE,BROWN,3/22/1961,M,F,Nicole4@Adventure-Works.Com,10000,1,Bachelors,Manual,Y
11335,MRS.,CARLA,RAMAN,6/24/1961,M,F,Carla14@Adventure-Works.Com,10000,1,Bachelors,Manual,Y
11336,MR.,SHAUN,RAJI,3/12/1962,M,M,Shaun21@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
11337,MR.,JEROME,ROMERO,9/21/1961,M,M,Jerome7@Adventure-Works.Com,10000,1,Bachelors,Manual,Y
11338,MR.,FRANK,NAVARRO,8/10/1961,M,M,Frank17@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
11339,MR.,DENNIS,SHE,7/8/1961,S,M,Dennis25@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
11340,MRS.,MELODY,MUNOZ,4/6/1936,M,F,Melody8@Adventure-Works.Com,10000,1,Graduate Degree,Clerical,Y
11341,MR.,RANDY,ZENG,8/21/1936,M,M,Randy24@Adventure-Works.Com,20000,1,Graduate Degree,Clerical,Y
11342,MR.,MARSHALL,WANG,3/11/1962,M,M,Marshall0@Adventure-Works.Com,30000,5,Graduate Degree,Clerical,Y
11343,MR.,ARTHUR,CARLSON,9/13/1958,M,M,Arthur41@Adventure-Works.Com,10000,1,Bachelors,Manual,Y
11344,MRS.,JESSIE,JIMENEZ,7/24/1957,M,F,Jessie3@Adventure-Works.Com,10000,1,Partial College,Manual,Y
11345,MRS.,ROBIN,RAMOS,3/12/1957,S,F,Robin13@Adventure-Works.Com,10000,1,Partial College,Manual,Y
11346,MRS.,DEANNA,GUTIERREZ,5/22/1955,S,F,Deanna37@Adventure-Works.Com,10000,2,Partial College,Manual,Y
11347,MR.,ROY,NAVARRO,12/23/1955,M,M,Roy30@Adventure-Works.Com,10000,2,Partial College,Manual,Y
11348,MR.,SHAWN,RAI,9/22/1955,M,M,Shawn19@Adventure-Works.Com,10000,2,Partial College,Manual,Y
11349,MRS.,MINDY,LUO,9/3/1954,M,F,Mindy10@Adventure-Works.Com,10000,2,Partial College,Manual,Y
11350,MRS.,CARA,ZHOU,1/14/1937,M,F,Cara5@Adventure-Works.Com,30000,1,Graduate Degree,Clerical,Y
11351,MRS.,ANNE,RAMOS,4/6/1939,S,F,Anne19@Adventure-Works.Com,20000,1,Bachelors,Clerical,Y
11352,MR.,RAYMOND,RODRIGUEZ,3/7/1940,M,M,Raymond20@Adventure-Works.Com,10000,2,Partial College,Manual,Y
11353,MRS.,CARRIE,ORTEGA,6/11/1941,S,F,Carrie19@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
11354,MRS.,DEANNA,SUAREZ,2/23/1942,M,F,Deanna45@Adventure-Works.Com,20000,1,Partial College,Manual,Y
11355,MR.,ROBERTO,GUTIERREZ,12/28/1942,M,M,Roberto11@Adventure-Works.Com,40000,1,Graduate Degree,Clerical,Y
11356,MR.,TERRENCE,CARSON,5/27/1980,S,M,Terrence15@Adventure-Works.Com,10000,,Partial College,Manual,N
11357,MR.,RAMON,YE,3/23/1979,S,M,Ramon9@Adventure-Works.Com,10000,,Partial College,Manual,N
11358,MS.,CYNTHIA,MALHOTRA,11/11/1978,S,F,Cynthia9@Adventure-Works.Com,10000,,Partial College,Manual,N
11359,MR.,JARROD,PRASAD,9/4/1978,S,M,Jarrod9@Adventure-Works.Com,10000,,Partial College,Manual,N
11360,MR.,TYRONE,SERRANO,8/2/1978,S,M,Tyrone15@Adventure-Works.Com,10000,,Partial College,Manual,Y
11361,MS.,CINDY,RAMOS,4/28/1977,M,F,Cindy22@Adventure-Works.Com,10000,,High School,Manual,Y
11362,MR.,DAMIEN,SHAN,11/11/1977,M,M,Damien26@Adventure-Works.Com,10000,,High School,Manual,N
11363,MR.,JULIAN,ROSS,10/20/1977,S,M,Julian5@Adventure-Works.Com,10000,,High School,Manual,N
11365,MRS.,BRITTNEY,SUN,6/9/1979,S,F,Brittney12@Adventure-Works.Com,10000,1,High School,Manual,N
11366,MS.,VIRGINIA,PATEL,10/25/1979,M,F,Virginia4@Adventure-Works.Com,20000,,Bachelors,Clerical,Y
11367,MR.,CALVIN,NARA,2/22/1979,M,M,Calvin15@Adventure-Works.Com,20000,,Bachelors,Clerical,Y
11368,MR.,EDWARD,MILLER,11/25/1978,S,M,Edward28@Adventure-Works.Com,10000,1,High School,Manual,N
11369,MS.,ASHLEE,TANG,8/4/1978,M,F,Ashlee11@Adventure-Works.Com,20000,,Bachelors,Clerical,N
11370,MS.,ALICIA,XU,4/1/1978,M,F,Alicia3@Adventure-Works.Com,20000,,Bachelors,Clerical,Y
11371,MS.,LACEY,JAI,5/27/1978,M,F,Lacey1@Adventure-Works.Com,20000,,Bachelors,Clerical,Y
11372,MS.,WENDY,ROMERO,5/15/1978,S,F,Wendy8@Adventure-Works.Com,20000,,Bachelors,Clerical,Y
11373,MRS.,CARLY,LUO,9/20/1943,M,F,Carly5@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
11374,MR.,JIMMY,ORTEGA,6/28/1943,S,M,Jimmy26@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
11375,MR.,FRANCISCO,MARTINEZ,5/9/1943,M,M,Francisco19@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
11376,MR.,LANCE,VAZQUEZ,6/10/1943,S,M,Lance14@Adventure-Works.Com,40000,1,Graduate Degree,Clerical,Y
11377,MR.,DAVID,ROBINETT,2/23/1961,M,M,David22@Adventure-Works.Com,30000,4,Graduate Degree,Clerical,Y
11378,MRS.,SHANNON,LIANG,5/22/1960,S,F,Shannon15@Adventure-Works.Com,10000,1,High School,Manual,N
11379,MR.,GARY,VAZQUEZ,11/18/1959,M,M,Gary25@Adventure-Works.Com,10000,1,High School,Manual,Y
11380,MR.,MITCHELL,KUMAR,3/2/1959,S,M,Mitchell7@Adventure-Works.Com,20000,2,Partial College,Manual,Y
11381,MRS.,MEREDITH,RAMAN,8/22/1959,M,F,Meredith11@Adventure-Works.Com,20000,2,Partial College,Manual,Y
11382,MR.,EDWARD,PATTERSON,1/19/1958,M,M,Edward59@Adventure-Works.Com,20000,2,Partial College,Manual,Y
11384,MRS.,TIFFANY,WANG,10/16/1960,M,F,Tiffany1@Adventure-Works.Com,30000,3,Bachelors,Clerical,Y
11385,MR.,MIGUEL,ALLEN,8/11/1960,S,M,Miguel24@Adventure-Works.Com,30000,3,Bachelors,Clerical,Y
11387,MRS.,MEGAN,RAMIREZ,6/2/1959,S,F,Megan44@Adventure-Works.Com,40000,3,Graduate Degree,Clerical,Y
11388,MR.,JOSEPH,MARTIN,7/24/1959,M,M,Joseph21@Adventure-Works.Com,40000,3,Graduate Degree,Clerical,Y
11389,MR.,KARL,SHAN,4/24/1970,S,M,Karl11@Adventure-Works.Com,10000,1,High School,Manual,N
11390,MRS.,CHRISTINE,RAJI,10/19/1970,S,F,Christine16@Adventure-Works.Com,10000,1,High School,Manual,N
11391,MRS.,LINDSAY,XIE,12/27/1970,S,F,Lindsay3@Adventure-Works.Com,10000,2,High School,Manual,Y
11392,MR.,WILLIE,ZHAO,2/7/1970,S,M,Willie8@Adventure-Works.Com,10000,2,High School,Manual,Y
11393,MR.,KURT,PAL,1/17/1969,S,M,Kurt12@Adventure-Works.Com,10000,2,High School,Manual,Y
11394,MR.,GEORGE,MCDONALD,10/23/1969,S,M,George13@Adventure-Works.Com,10000,2,High School,Manual,Y
11395,MS.,BETH,GUTIERREZ,10/18/1970,S,F,Beth13@Adventure-Works.Com,30000,,Bachelors,Clerical,Y
11396,MR.,IAN,LOPEZ,10/5/1969,M,M,Ian27@Adventure-Works.Com,10000,2,High School,Manual,N
11397,MS.,LATOYA,SHAN,6/4/1969,S,F,Latoya9@Adventure-Works.Com,20000,,Partial College,Manual,N
11398,MR.,COLIN,NATH,9/9/1969,S,M,Colin41@Adventure-Works.Com,30000,,Bachelors,Clerical,Y
11399,MRS.,BRENDA,MEHTA,8/4/1969,S,F,Brenda17@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
11400,MR.,FRANKLIN,RAJI,4/19/1969,S,M,Franklin38@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
11401,MS.,LINDA,NAVARRO,8/26/1969,M,F,Linda25@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
11402,MS.,KELLI,CAI,11/20/1969,M,F,Kelli21@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
11403,MS.,NANCY,SCHMIDT,1/9/1969,S,F,Nancy13@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
11404,MRS.,MEGAN,TAYLOR,1/1/1952,S,F,Megan12@Adventure-Works.Com,10000,3,Partial College,Manual,N
11405,MRS.,BONNIE,GOEL,2/17/1952,S,F,Bonnie25@Adventure-Works.Com,10000,3,Partial College,Manual,N
11406,MRS.,LATOYA,XU,7/3/1952,M,F,Latoya4@Adventure-Works.Com,20000,2,Partial College,Manual,Y
11407,MR.,MARIO,SHE,4/2/1952,M,M,Mario0@Adventure-Works.Com,20000,2,Partial College,Manual,Y
11408,MR.,DARREN,GILL,5/14/1953,M,M,Darren36@Adventure-Works.Com,10000,2,High School,Manual,N
11409,MRS.,JACQUELINE,HAYES,3/5/1968,S,F,Jacqueline23@Adventure-Works.Com,10000,2,High School,Manual,Y
11410,MR.,MAURICE,GOEL,8/25/1968,M,M,Maurice20@Adventure-Works.Com,20000,1,Partial College,Manual,Y
11411,MR.,DEVIN,ROSS,2/12/1954,M,M,Devin69@Adventure-Works.Com,80000,3,Partial College,Professional,N
11412,MRS.,SYDNEY,BRYANT,4/9/1954,S,F,Sydney40@Adventure-Works.Com,80000,4,Partial College,Professional,Y
11413,MRS.,MEGAN,STEWART,4/15/1954,M,F,Megan27@Adventure-Works.Com,80000,4,Partial College,Professional,N
11414,MR.,IAN,RICHARDSON,3/18/1954,S,M,Ian76@Adventure-Works.Com,80000,4,Partial College,Professional,Y
11415,MR.,RANDY,SHE,6/5/1944,S,M,Randy25@Adventure-Works.Com,90000,5,Partial College,Professional,N
11416,MRS.,KATRINA,BECKER,3/19/1945,M,F,Katrina19@Adventure-Works.Com,60000,3,Partial High School,Skilled Manual,Y
11417,MRS.,LACEY,ZHENG,2/26/1945,M,F,Lacey32@Adventure-Works.Com,70000,5,High School,Professional,Y
11418,MR.,RAFAEL,HU,2/9/1945,S,M,Rafael20@Adventure-Works.Com,90000,5,Partial College,Professional,N
11419,MR.,KYLE,SCOTT,2/18/1945,M,M,Kyle43@Adventure-Works.Com,150000,3,Graduate Degree,Management,Y
11420,MR.,JORDAN,TURNER,7/12/1946,M,M,Jordan59@Adventure-Works.Com,100000,2,Bachelors,Management,Y
11421,MRS.,AMY,SUN,7/19/1946,M,F,Amy19@Adventure-Works.Com,110000,3,Bachelors,Management,Y
11422,MR.,DUSTIN,DENG,9/1/1946,M,M,Dustin1@Adventure-Works.Com,170000,4,Bachelors,Management,Y
11423,MRS.,JASMINE,STEWART,11/5/1954,M,F,Jasmine22@Adventure-Works.Com,80000,4,Partial College,Professional,N
11424,MRS.,PAMELA,GARCIA,12/7/1953,M,F,Pamela18@Adventure-Works.Com,80000,4,Partial College,Professional,Y
11425,MRS.,ARIANA,GRAY,8/6/1954,M,F,Ariana5@Adventure-Works.Com,90000,4,High School,Professional,Y
11426,MR.,KRISTOPHER,MEHTA,10/2/1953,M,M,Kristopher12@Adventure-Works.Com,110000,3,Bachelors,Management,Y
11427,MRS.,DESIREE,DOMINGUEZ,12/18/1953,M,F,Desiree9@Adventure-Works.Com,110000,2,Partial College,Professional,Y
11428,MRS.,DEANNA,PEREZ,8/22/1953,S,F,Deanna24@Adventure-Works.Com,120000,2,Bachelors,Management,Y
11429,MR.,MARCO,LOPEZ,7/16/1952,M,M,Marco17@Adventure-Works.Com,80000,4,Partial College,Professional,Y
11430,MRS.,CASEY,YUAN,3/24/1952,M,F,Casey7@Adventure-Works.Com,90000,4,High School,Professional,Y
11431,MR.,BRYANT,GARCIA,10/27/1952,M,M,Bryant14@Adventure-Works.Com,110000,4,Partial College,Professional,Y
11432,MRS.,DOMINIQUE,PRASAD,9/11/1951,M,F,Dominique7@Adventure-Works.Com,80000,4,High School,Professional,Y
11433,MR.,MAURICE,SHAN,9/2/1951,M,M,Maurice11@Adventure-Works.Com,80000,5,High School,Professional,N
11434,MR.,ANDRE,LOPEZ,5/6/1951,M,M,Andre16@Adventure-Works.Com,170000,5,Partial College,Professional,Y
